KO	Quantification (KEGGCharter)	Taxon (KEGGCharter)	EC (ko-column)	KO (ko-column)	KO (KEGGCharter)	EC number (KEGGCharter)
K11527	1	Synechocystis	2.7.13.3	K00936,K02476,K02478,K02480,K02482,K02484,K02486,K02489,K02491,K02668,K03407,K07636,K07637,K07638,K07639,K07640,K07641,K07642,K07643,K07644,K07645,K07646,K07647,K07648,K07649,K07650,K07651,K07652,K07653,K07654,K07655,K07656,K07673,K07674,K07675,K07676,K07677,K07678,K07679,K07680,K07681,K07682,K07683,K07697,K07698,K07700,K07701,K07704,K07706,K07708,K07709,K07710,K07711,K07716,K07717,K07718,K07768,K07769,K07777,K07778,K08082,K08475,K08479,K10125,K10681,K10715,K10819,K10909,K10916,K10942,K11231,K11328,K11354,K11356,K11357,K11383,K11520,K11527,K11614,K11617,K11623,K11629,K11633,K11637,K11640,K11691,K11711,K12294,K13040,K13532,K13533,K13587,K13598,K14489,K14980,K14982,K14986,K15011,K15850,K17060,K18072,K18143,K18345,K18350,K18351,K18940,K18986,K19077,K19081,K19609,K19616,K19621,K19661,K19690,K19691,K19692,K20263,K20339,K20487,K20973,K20974,K20975,K25212,K27076,K27105,K27882,K27884	K00936,K02476,K02478,K02480,K02482,K02484,K02486,K02489,K02491,K02668,K03407,K07636,K07637,K07638,K07639,K07640,K07641,K07642,K07643,K07644,K07645,K07646,K07647,K07648,K07649,K07650,K07651,K07652,K07653,K07654,K07655,K07656,K07673,K07674,K07675,K07676,K07677,K07678,K07679,K07680,K07681,K07682,K07683,K07697,K07698,K07700,K07701,K07704,K07706,K07708,K07709,K07710,K07711,K07716,K07717,K07718,K07768,K07769,K07777,K07778,K08082,K08475,K08479,K10125,K10681,K10715,K10819,K10909,K10916,K10942,K11231,K11328,K11354,K11356,K11357,K11383,K11520,K11527,K11614,K11617,K11623,K11629,K11633,K11637,K11640,K11691,K11711,K12294,K13040,K13532,K13533,K13587,K13598,K14489,K14980,K14982,K14986,K15011,K15850,K17060,K18072,K18143,K18345,K18350,K18351,K18940,K18986,K19077,K19081,K19609,K19616,K19621,K19661,K19690,K19691,K19692,K20263,K20339,K20487,K20973,K20974,K20975,K25212,K27076,K27105,K27882,K27884	2.7.13.3
K11532	1	Synechocystis	3.1.3.11,3.1.3.37	K01086,K01622,K02446,K03841,K04041,K11532,K28849,K01086,K01100,K11532,K22315	K01086,K01100,K01622,K02446,K03841,K04041,K11532,K22315,K28849	3.1.3.11,3.1.3.37
K11601	1	Synechocystis			K11601	
K11602	1	Synechocystis			K11602	
K11603	1	Synechocystis	7.2.2.5	K10830,K11603,K11710,K19973	K10830,K11603,K11710,K19973	7.2.2.5
K11717	1	Synechocystis	2.8.1.7,4.4.1.16	K04487,K11717,K01763,K11717	K01763,K04487,K11717	2.8.1.7,4.4.1.16
K11720	1	Synechocystis			K11720	
K11752	1	Synechocystis	3.5.4.26,1.1.1.193	K01498,K11752,K00082,K11752	K00082,K01498,K11752	1.1.1.193,3.5.4.26
K11753	1	Synechocystis	2.7.1.26,2.7.7.2	K00861,K11753,K20884,K00953,K11753,K14656,K22949	K00861,K00953,K11753,K14656,K20884,K22949	2.7.1.26,2.7.7.2
K11754	1	Synechocystis	6.3.2.12,6.3.2.17	K11754,K20457,K22099,K24102,K01930,K11754,K22099	K01930,K11754,K20457,K22099,K24102	6.3.2.12,6.3.2.17
K11755	1	Synechocystis	3.5.4.19,3.6.1.31	K01523,K11755,K14152,K01496,K11755,K14152	K01496,K01523,K11755,K14152	3.5.4.19,3.6.1.31
K11780	1	Synechocystis	4.3.1.32	K11779,K11780	K11779,K11780	4.3.1.32
K11781	1	Synechocystis	2.5.1.147	K11779,K11781	K11779,K11781	2.5.1.147
K11811	1	Synechocystis			K11811	
K11950	1	Synechocystis			K11950	
K11951	1	Synechocystis			K11951	
K11952	1	Synechocystis			K11952	
K11953	1	Synechocystis			K11953	
K11954	1	Synechocystis			K11954	
K11955	1	Synechocystis			K11955	
K11956	1	Synechocystis			K11956	
K11957	1	Synechocystis			K11957	
K11958	1	Synechocystis			K11958	
K11959	1	Synechocystis			K11959	
K11960	1	Synechocystis			K11960	
K11961	1	Synechocystis			K11961	
K11962	1	Synechocystis			K11962	
K11963	1	Synechocystis			K11963	
K11991	1	Synechocystis	3.5.4.33	K11991	K11991	3.5.4.33
K12073	1	Synechocystis	3.1.2.28	K12073,K19222	K12073,K19222	3.1.2.28
K12132	1	Synechocystis	2.7.11.1	K00924,K02178,K02214,K02216,K02218,K02861,K03097,K03114,K03125,K04365,K04366,K04367,K04372,K04373,K04406,K04407,K04408,K04409,K04410,K04413,K04414,K04429,K04442,K04443,K04444,K04445,K04456,K04688,K04702,K04728,K04730,K04731,K04732,K04733,K04757,K04981,K04982,K05688,K05733,K05734,K05735,K05736,K05743,K05744,K06103,K06228,K06272,K06276,K06379,K06632,K06633,K06637,K06640,K06641,K06642,K06683,K07154,K07178,K07179,K07203,K07298,K08060,K08269,K08282,K08333,K08788,K08790,K08791,K08793,K08796,K08797,K08798,K08799,K08800,K08801,K08802,K08803,K08804,K08805,K08806,K08807,K08808,K08809,K08810,K08811,K08813,K08816,K08826,K08827,K08831,K08832,K08833,K08834,K08835,K08836,K08837,K08838,K08840,K08843,K08844,K08845,K08846,K08847,K08848,K08849,K08850,K08851,K08852,K08853,K08854,K08855,K08856,K08857,K08858,K08859,K08860,K08864,K08867,K08872,K08873,K08877,K08878,K08880,K08884,K08886,K08957,K08958,K08959,K08960,K11479,K11480,K11481,K11715,K11789,K11889,K11912,K12132,K12567,K12761,K12765,K12766,K12771,K12776,K13302,K13303,K13304,K13412,K13415,K13416,K13417,K13418,K13419,K13420,K13428,K13430,K13436,K14498,K14500,K14502,K14510,K14758,K14949,K15048,K15409,K15904,K16194,K16195,K16196,K16279,K16289,K16307,K16310,K16311,K16312,K16313,K16314,K16315,K16316,K16510,K17529,K17530,K17531,K17535,K17539,K17545,K17752,K18529,K18639,K18679,K18680,K19008,K19009,K19439,K19440,K19455,K19800,K19830,K19833,K19852,K20714,K20715,K20718,K20872,K20873,K20877,K20879,K20880,K21157,K21158,K21357,K21358,K21506,K21518,K21958,K22008,K22893,K23472,K23785,K26102,K26447,K26450,K26514,K27413,K27414,K27589,K27625,K27626,K28035,K28077,K28089	K00924,K02178,K02214,K02216,K02218,K02861,K03097,K03114,K03125,K04365,K04366,K04367,K04372,K04373,K04406,K04407,K04408,K04409,K04410,K04413,K04414,K04429,K04442,K04443,K04444,K04445,K04456,K04688,K04702,K04728,K04730,K04731,K04732,K04733,K04757,K04981,K04982,K05688,K05733,K05734,K05735,K05736,K05743,K05744,K06103,K06228,K06272,K06276,K06379,K06632,K06633,K06637,K06640,K06641,K06642,K06683,K07154,K07178,K07179,K07203,K07298,K08060,K08269,K08282,K08333,K08788,K08790,K08791,K08793,K08796,K08797,K08798,K08799,K08800,K08801,K08802,K08803,K08804,K08805,K08806,K08807,K08808,K08809,K08810,K08811,K08813,K08816,K08826,K08827,K08831,K08832,K08833,K08834,K08835,K08836,K08837,K08838,K08840,K08843,K08844,K08845,K08846,K08847,K08848,K08849,K08850,K08851,K08852,K08853,K08854,K08855,K08856,K08857,K08858,K08859,K08860,K08864,K08867,K08872,K08873,K08877,K08878,K08880,K08884,K08886,K08957,K08958,K08959,K08960,K11479,K11480,K11481,K11715,K11789,K11889,K11912,K12132,K12567,K12761,K12765,K12766,K12771,K12776,K13302,K13303,K13304,K13412,K13415,K13416,K13417,K13418,K13419,K13420,K13428,K13430,K13436,K14498,K14500,K14502,K14510,K14758,K14949,K15048,K15409,K15904,K16194,K16195,K16196,K16279,K16289,K16307,K16310,K16311,K16312,K16313,K16314,K16315,K16316,K16510,K17529,K17530,K17531,K17535,K17539,K17545,K17752,K18529,K18639,K18679,K18680,K19008,K19009,K19439,K19440,K19455,K19800,K19830,K19833,K19852,K20714,K20715,K20718,K20872,K20873,K20877,K20879,K20880,K21157,K21158,K21357,K21358,K21506,K21518,K21958,K22008,K22893,K23472,K23785,K26102,K26447,K26450,K26514,K27413,K27414,K27589,K27625,K27626,K28035,K28077,K28089	2.7.11.1
K12262	1	Synechocystis	1.10.3.17	K12262	K12262	1.10.3.17
K12472	1	Synechocystis			K12472	
K12573	1	Synechocystis	3.1.13.1	K01147,K12573,K12579,K19782,K25165	K01147,K12573,K12579,K19782,K25165	3.1.13.1
K12574	1	Synechocystis			K12574	
K12957	1	Synechocystis	1.1.1.2,1.1.1.183	K00002,K12957,K13979,K12957	K00002,K12957,K13979	1.1.1.183,1.1.1.2
K12992	1	Synechocystis	2.4.1.377	K12992	K12992	2.4.1.377
K12993	1	Synechocystis	2.4.1.371	K12993,K24658	K12993,K24658	2.4.1.371
K13010	1	Synechocystis	2.6.1.102	K13010	K13010	2.6.1.102
K13038	1	Synechocystis	4.1.1.36,6.3.2.5	K01598,K13038,K13038,K21977	K01598,K13038,K21977	4.1.1.36,6.3.2.5
K13051	1	Synechocystis	3.5.1.1,3.4.19.5	K13051,K01424,K13051,K13278	K01424,K13051,K13278	3.4.19.5,3.5.1.1
K13282	1	Synechocystis	3.4.15.6	K13282	K13282	3.4.15.6
K13292	1	Synechocystis	2.5.1.145	K13292	K13292	2.5.1.145
K13522	1	Synechocystis	2.7.7.1	K00952,K06210,K06211,K13522,K19785	K00952,K06210,K06211,K13522,K19785	2.7.7.1
K13541	1	Synechocystis	3.7.1.12,2.1.1.272,2.1.1.131	K05934,K13540,K13541,K05934,K13541,K21479,K02189,K13541	K02189,K05934,K13540,K13541,K21479	2.1.1.131,2.1.1.272,3.7.1.12
K13542	1	Synechocystis	2.1.1.107,4.2.1.75	K00589,K02302,K02303,K02496,K13542,K13543,K01719,K13542,K13543	K00589,K01719,K02302,K02303,K02496,K13542,K13543	2.1.1.107,4.2.1.75
K13628	1	Synechocystis			K13628	
K13638	1	Synechocystis			K13638	
K13747	1	Synechocystis	4.1.1.96	K13747	K13747	4.1.1.96
K13788	1	Synechocystis	2.3.1.8	K00625,K13788,K15024	K00625,K13788,K15024	2.3.1.8
K13789	1	Synechocystis	2.5.1.1,2.5.1.10,2.5.1.29	K00804,K13787,K13789,K00787,K00795,K00804,K13787,K13789,K00787,K00795,K00804,K13787,K13789,K14066	K00787,K00795,K00804,K13787,K13789,K14066	2.5.1.1,2.5.1.10,2.5.1.29
K13799	1	Synechocystis	6.3.2.1,2.7.4.25	K01918,K13799,K00945,K13799	K00945,K01918,K13799	2.7.4.25,6.3.2.1
K13821	1	Synechocystis	1.5.5.2,1.2.1.88	K00318,K13821,K00294,K13821	K00294,K00318,K13821	1.2.1.88,1.5.5.2
K13924	1	Synechocystis	2.1.1.80,3.1.1.61	K03412,K13491,K13924,K00575,K13924	K00575,K03412,K13491,K13924	2.1.1.80,3.1.1.61
K13993	1	Synechocystis			K13993	
K14330	1	Synechocystis	1.2.1.80	K14330	K14330	1.2.1.80
K14331	1	Synechocystis	4.1.99.5	K14331,K15404	K14331,K15404	4.1.99.5
K14441	1	Synechocystis	2.8.4.4	K14441	K14441	2.8.4.4
K14518	1	Synechocystis			K14518	
K14540	1	Synechocystis			K14540	
K14605	1	Synechocystis	5.5.1.19	K06443,K14605,K14606,K17841,K22502	K06443,K14605,K14606,K17841,K22502	5.5.1.19
K14606	1	Synechocystis	5.5.1.19	K06443,K14605,K14606,K17841,K22502	K06443,K14605,K14606,K17841,K22502	5.5.1.19
K14645	1	Synechocystis			K14645	
K14652	1	Synechocystis	4.1.99.12,3.5.4.25	K02858,K14652,K01497,K14652	K01497,K02858,K14652	3.5.4.25,4.1.99.12
K14731	1	Synechocystis	3.1.1.83	K14731	K14731	3.1.1.83
K15034	1	Synechocystis			K15034	
K15226	1	Synechocystis	1.3.1.78	K15226,K15227	K15226,K15227	1.3.1.78
K15256	1	Synechocystis			K15256	
K15342	1	Synechocystis			K15342	
K15576	1	Synechocystis			K15576	
K15577	1	Synechocystis			K15577	
K15578	1	Synechocystis	7.3.2.4	K15578	K15578	7.3.2.4
K15579	1	Synechocystis			K15579	
K15582	1	Synechocystis			K15582	
K15633	1	Synechocystis	5.4.2.12	K15633,K15635	K15633,K15635	5.4.2.12
K15669	1	Synechocystis	2.7.7.71	K15669	K15669	2.7.7.71
K15727	1	Synechocystis			K15727	
K15736	1	Synechocystis	1.1.5.13	K15736	K15736	1.1.5.13
K15738	1	Synechocystis			K15738	
K16011	1	Synechocystis	2.7.7.13,5.3.1.8	K00966,K00971,K16011,K16881,K01809,K15916,K16011,K28465	K00966,K00971,K01809,K15916,K16011,K16881,K28465	2.7.7.13,5.3.1.8
K16050	1	Synechocystis	3.7.1.17	K16050	K16050	3.7.1.17
K16149	1	Synechocystis	2.4.1.18	K00700,K16149	K00700,K16149	2.4.1.18
K16703	1	Synechocystis			K16703	
K16785	1	Synechocystis			K16785	
K16786	1	Synechocystis			K16786	
K16787	1	Synechocystis			K16787	
K16881	1	Synechocystis	2.7.7.13,5.4.2.8	K01840,K15778,K16881,K17497,K00966,K00971,K16011,K16881	K00966,K00971,K01840,K15778,K16011,K16881,K17497	2.7.7.13,5.4.2.8
K16915	1	Synechocystis			K16915	
K17062	1	Synechocystis			K17062	
K17063	1	Synechocystis	7.4.2.1	K02028,K09972,K10000,K10004,K10008,K10010,K10017,K10021,K10025,K10038,K10041,K16960,K17063,K23058,K23060,K23064	K02028,K09972,K10000,K10004,K10008,K10010,K10017,K10021,K10025,K10038,K10041,K16960,K17063,K23058,K23060,K23064	7.4.2.1
K17108	1	Synechocystis	3.2.1.45	K01201,K17108	K01201,K17108	3.2.1.45
K17218	1	Synechocystis	1.8.5.4	K17218	K17218	1.8.5.4
K17244	1	Synechocystis			K17244	
K17245	1	Synechocystis			K17245	
K17246	1	Synechocystis			K17246	
K17686	1	Synechocystis	7.2.2.8	K12956,K17686	K12956,K17686	7.2.2.8
K17758	1	Synechocystis	4.2.1.136	K17758,K23997	K17758,K23997	4.2.1.136
K17759	1	Synechocystis	5.1.99.6	K17759,K23997,K23998	K17759,K23997,K23998	5.1.99.6
K17836	1	Synechocystis	3.5.2.6	K01467,K17836,K17837,K17838,K18698,K18699,K18766,K18767,K18768,K18780,K18781,K18782,K18790,K18791,K18792,K18793,K18794,K18795,K18796,K18797,K18970,K18971,K18972,K18973,K18976,K19095,K19096,K19097,K19098,K19099,K19100,K19101,K19209,K19210,K19211,K19212,K19213,K19214,K19215,K19216,K19217,K19218,K19316,K19317,K19318,K19319,K19320,K19321,K19322,K20319,K20320,K21266,K21276,K21277,K22331,K22332,K22333,K22334,K22335,K22346,K22351,K22352,K24153,K24159,K24161,K24162	K01467,K17836,K17837,K17838,K18698,K18699,K18766,K18767,K18768,K18780,K18781,K18782,K18790,K18791,K18792,K18793,K18794,K18795,K18796,K18797,K18970,K18971,K18972,K18973,K18976,K19095,K19096,K19097,K19098,K19099,K19100,K19101,K19209,K19210,K19211,K19212,K19213,K19214,K19215,K19216,K19217,K19218,K19316,K19317,K19318,K19319,K19320,K19321,K19322,K20319,K20320,K21266,K21276,K21277,K22331,K22332,K22333,K22334,K22335,K22346,K22351,K22352,K24153,K24159,K24161,K24162	3.5.2.6
K17838	1	Synechocystis	3.5.2.6	K01467,K17836,K17837,K17838,K18698,K18699,K18766,K18767,K18768,K18780,K18781,K18782,K18790,K18791,K18792,K18793,K18794,K18795,K18796,K18797,K18970,K18971,K18972,K18973,K18976,K19095,K19096,K19097,K19098,K19099,K19100,K19101,K19209,K19210,K19211,K19212,K19213,K19214,K19215,K19216,K19217,K19218,K19316,K19317,K19318,K19319,K19320,K19321,K19322,K20319,K20320,K21266,K21276,K21277,K22331,K22332,K22333,K22334,K22335,K22346,K22351,K22352,K24153,K24159,K24161,K24162	K01467,K17836,K17837,K17838,K18698,K18699,K18766,K18767,K18768,K18780,K18781,K18782,K18790,K18791,K18792,K18793,K18794,K18795,K18796,K18797,K18970,K18971,K18972,K18973,K18976,K19095,K19096,K19097,K19098,K19099,K19100,K19101,K19209,K19210,K19211,K19212,K19213,K19214,K19215,K19216,K19217,K19218,K19316,K19317,K19318,K19319,K19320,K19321,K19322,K20319,K20320,K21266,K21276,K21277,K22331,K22332,K22333,K22334,K22335,K22346,K22351,K22352,K24153,K24159,K24161,K24162	3.5.2.6
K17892	1	Synechocystis	1.8.7.2	K17892	K17892	1.8.7.2
K18007	1	Synechocystis	1.12.1.2	K00436,K18005,K18006,K18007	K00436,K18005,K18006,K18007	1.12.1.2
K18234	1	Synechocystis			K18234	
K18235	1	Synechocystis			K18235	
K18534	1	Synechocystis	2.1.1.295	K12502,K18534	K12502,K18534	2.1.1.295
K18678	1	Synechocystis	2.7.1.182	K18678	K18678	2.7.1.182
K18814	1	Synechocystis			K18814	
K18824	1	Synechocystis	2.5.1.15	K00796,K13939,K13941,K18824,K18825,K18974,K24102	K00796,K13939,K13941,K18824,K18825,K18974,K24102	2.5.1.15
K18828	1	Synechocystis			K18828	
K18829	1	Synechocystis			K18829	
K18831	1	Synechocystis			K18831	
K18889	1	Synechocystis			K18889	
K18890	1	Synechocystis			K18890	
K18910	1	Synechocystis	5.1.3.30,5.1.3.31	K18910	K18910	5.1.3.30,5.1.3.31
K18979	1	Synechocystis	1.17.99.6	K09765,K18979	K09765,K18979	1.17.99.6
K19003	1	Synechocystis	2.4.1.336	K19003	K19003	2.4.1.336
K19032	1	Synechocystis			K19032	
K19076	1	Synechocystis			K19076	
K19091	1	Synechocystis			K19091	
K19120	1	Synechocystis			K19120	
K19121	1	Synechocystis			K19121	
K19122	1	Synechocystis			K19122	
K19134	1	Synechocystis			K19134	
K19144	1	Synechocystis			K19144	
K19155	1	Synechocystis			K19155	
K19156	1	Synechocystis			K19156	
K19159	1	Synechocystis			K19159	
K19166	1	Synechocystis			K19166	
K19221	1	Synechocystis	2.5.1.17	K00798,K19221	K00798,K19221	2.5.1.17
K19302	1	Synechocystis	3.6.1.27	K01096,K06153,K19302	K01096,K06153,K19302	3.6.1.27
K19707	1	Synechocystis			K19707	
K19982	1	Synechocystis			K19982	
K20024	1	Synechocystis	5.1.3.34	K20024	K20024	5.1.3.34
K20074	1	Synechocystis	3.1.3.16	K01090,K01110,K04348,K04382,K04457,K04459,K04460,K04461,K05766,K06269,K06382,K06639,K07313,K07314,K10147,K11915,K13807,K14165,K14167,K14497,K14501,K14803,K14819,K15423,K15427,K15498,K15544,K15637,K15731,K15732,K16340,K17499,K17500,K17501,K17502,K17503,K17504,K17505,K17506,K17507,K17508,K17614,K17615,K17617,K17618,K18498,K18998,K18999,K19704,K19705,K19708,K19790,K20074,K20216,K20551,K20827,K21278,K21814,K21946,K23534,K28965	K01090,K01110,K04348,K04382,K04457,K04459,K04460,K04461,K05766,K06269,K06382,K06639,K07313,K07314,K10147,K11915,K13807,K14165,K14167,K14497,K14501,K14803,K14819,K15423,K15427,K15498,K15544,K15637,K15731,K15732,K16340,K17499,K17500,K17501,K17502,K17503,K17504,K17505,K17506,K17507,K17508,K17614,K17615,K17617,K17618,K18498,K18998,K18999,K19704,K19705,K19708,K19790,K20074,K20216,K20551,K20827,K21278,K21814,K21946,K23534,K28965	3.1.3.16
K20207	1	Synechocystis	1.11.1.22	K20207	K20207	1.11.1.22
K20534	1	Synechocystis			K20534	
K21071	1	Synechocystis	2.7.1.11,2.7.1.90	K00850,K16370,K21071,K24182,K00895,K21071	K00850,K00895,K16370,K21071,K24182	2.7.1.11,2.7.1.90
K21147	1	Synechocystis	2.7.7.80,2.8.1.11	K11996,K21029,K21147,K11996,K21028,K21147	K11996,K21028,K21029,K21147	2.7.7.80,2.8.1.11
K21231	1	Synechocystis	1.3.7.13	K21231	K21231	1.3.7.13
K21430	1	Synechocystis			K21430	
K21480	1	Synechocystis	1.14.15.20	K21480	K21480	1.14.15.20
K21498	1	Synechocystis			K21498	
K21561	1	Synechocystis			K21561	
K21563	1	Synechocystis			K21563	
K21600	1	Synechocystis			K21600	
K21703	1	Synechocystis			K21703	
K21903	1	Synechocystis			K21903	
K22044	1	Synechocystis			K22044	
K22305	1	Synechocystis	3.1.3.3	K01079,K02203,K05518,K07315,K15781,K22305,K25528	K01079,K02203,K05518,K07315,K15781,K22305,K25528	3.1.3.3
K22452	1	Synechocystis	2.3.2.13	K00686,K03917,K05619,K05620,K05621,K05622,K05623,K05624,K05625,K22452	K00686,K03917,K05619,K05620,K05621,K05622,K05623,K05624,K05625,K22452	2.3.2.13
